Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
Cysteinylglycine	C5H10N2O3S	InChI=1S/C5H10N2O3S/c6-3(2-11)5(10)7-1-4(8)9/h3,11H,1-2,6H2,(H,7,10)(H,8,9)/t3-/m0/s1	ZUKPVRWZDMRIEO-VKHMYHEASA-N	N[C@@H](CS)C(=O)NCC(O)=O	CHEBI:61694;CHEBI:4047	C01419		HMDB0000078;HMDB00078			Q27106297	439498		388596	NA	NA	NA	NA
5-methoxy-N,N-dimethyltryptamine	C13H18N2O	InChI=1S/C13H18N2O/c1-15(2)7-6-10-9-14-13-5-4-11(16-3)8-12(10)13/h4-5,8-9,14H,6-7H2,1-3H3	ZSTKHSQDNIGFLM-UHFFFAOYSA-N	COc1ccc2[nH]cc(CCN(C)C)c2c1	CHEBI:2086	C08309		HMDB0002004;HMDB02004			Q570757	1832		1766	NA	NA	NA	NA
Alanyl-Isoleucine	C9H18N2O3	InChI=1S/C9H18N2O3/c1-4-5(2)7(9(13)14)11-8(12)6(3)10/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)	ZSOICJZJSRWNHX-UHFFFAOYSA-N	CCC(C)C(NC(=O)C(C)N)C(O)=O				HMDB0028690;HMDB28690				417358			NA	NA	NA	NA
Alanyl-Isoleucine	C9H18N2O3	InChI=1S/C9H18N2O3/c1-4-5(2)7(9(13)14)11-8(12)6(3)10/h5-7H,4,10H2,1-3H3,(H,11,12)(H,13,14)/t5-,6-,7-/m0/s1	ZSOICJZJSRWNHX-ACZMJKKPSA-N	CC[C@H](C)[C@H](NC(=O)[C@H](C)N)C(O)=O	CHEBI:73805			HMDB28690			Q27144121	7408079		5730850	NA	NA	NA	NA
Acetyl-CoA	C23H38N7O17P3S	InChI=1S/C23H38N7O17P3S/c1-12(31)51-7-6-25-14(32)4-5-26-21(35)18(34)23(2,3)9-44-50(41,42)47-49(39,40)43-8-13-17(46-48(36,37)38)16(33)22(45-13)30-11-29-15-19(24)27-10-28-20(15)30/h10-11,13,16-18,22,33-34H,4-9H2,1-3H3,(H,25,32)(H,26,35)(H,39,40)(H,41,42)(H2,24,27,28)(H2,36,37,38)/t13-,16-,17-,18+,22-/m1/s1	ZSLZBFCDCINBPY-ZSJPKINUSA-N	CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1OP(O)(O)=O)n1cnc2c(N)ncnc12	CHEBI:15351	C00024		HMDB0001206;HMDB01206	LMFA07050281		Q715317	444493		392413	NA	NA	NA	NA
N-isovalerylglycine	C7H13NO3	InChI=1S/C7H13NO3/c1-5(2)3-6(9)8-4-7(10)11/h5H,3-4H2,1-2H3,(H,8,9)(H,10,11)	ZRQXMKMBBMNNQC-UHFFFAOYSA-N	CC(C)CC(=O)NCC(O)=O	CHEBI:70984			HMDB0000678;HMDB00678			Q27139231	546304		475516	NA	NA	NA	NA
2-Aminomuconic acid	C6H7NO4	InChI=1S/C6H7NO4/c7-4(6(10)11)2-1-3-5(8)9/h1-3H,7H2,(H,8,9)(H,10,11)/b3-1+,4-2-	ZRHONLCTYUYMIQ-TZFCGSKZSA-N	N\C(=C/C=C/C(O)=O)C(O)=O	CHEBI:16886						Q2823202	5459864		4573610	NA	NA	NA	NA
Oleic acid	C18H34O2	InChI=1S/C18H34O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h9-10H,2-8,11-17H2,1H3,(H,19,20)/b10-9-	ZQPPMHVWECSIRJ-KTKRTIGZSA-N	CCCCCCCC\C=C/CCCCCCCC(O)=O	CHEBI:16196	C00712		HMDB00207;HMDB0000207	LMFA01030002		Q207688	445639		393217	NA	NA	NA	NA
easc#53	C37H71NO6	InChI=1S/C37H71NO6/c1-32(43-37-35(41)31-34(40)33(2)44-37)27-25-23-21-19-17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-20-22-24-26-28-36(42)38-29-30-39/h26,28,32-35,37,39-41H,3-25,27,29-31H2,1-2H3,(H,38,42)/b28-26+/t32-,33+,34-,35-,37-/m1/s1	ZQDGVBDXKVBUAL-ZNCWQQRISA-N	C[C@H](CCCCCCCCCCCCCCCCCCCCCCCC\C=C\C(=O)NCCO)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O											NA	NA	NA	NA
Cascarillin	C22H32O7	InChI=1S/C22H32O7/c1-13-17(29-14(2)24)10-20(3)18(5-6-19(26)21(20,4)27)22(13,12-23)9-16(25)15-7-8-28-11-15/h7-8,11-13,16-19,25-27H,5-6,9-10H2,1-4H3/t13-,16-,17-,18+,19-,20-,21+,22-/m1/s1	ZOWKQQIGQBVKSV-BZLLESMPSA-N	C[C@@H]1[C@@H](C[C@]2(C)[C@H](CC[C@@H](O)[C@]2(C)O)[C@]1(C[C@@H](O)c1ccoc1)C=O)OC(C)=O	CHEBI:3445	C09071					Q27106081	442011		390570	NA	NA	NA	NA
3',5'-cyclic GMP	C10H12N5O7P	InChI=1S/C10H12N5O7P/c11-10-13-7-4(8(17)14-10)12-2-15(7)9-5(16)6-3(21-9)1-20-23(18,19)22-6/h2-3,5-6,9,16H,1H2,(H,18,19)(H3,11,13,14,17)/t3-,5-,6-,9-/m1/s1	ZOOGRGPOEVQQDX-UUOKFMHZSA-N	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1O	CHEBI:16356	C00942		HMDB0001314;HMDB01314			Q422511	24316		22734	NA	NA	NA	NA
14-methylpentadecanoic acid	C16H32O2	InChI=1S/C16H32O2/c1-15(2)13-11-9-7-5-3-4-6-8-10-12-14-16(17)18/h15H,3-14H2,1-2H3,(H,17,18)	ZONJATNKKGGVSU-UHFFFAOYSA-N	CC(C)CCCCCCCCCCCCC(O)=O	CHEBI:84890			HMDB31068;HMDB0031068	LMFA01020010		Q27158155	36247		33331	NA	NA	NA	NA
13-Methylmyristic acid	C15H30O2	InChI=1S/C15H30O2/c1-14(2)12-10-8-6-4-3-5-7-9-11-13-15(16)17/h14H,3-13H2,1-2H3,(H,16,17)	ZOCYQVNGROEVLU-UHFFFAOYSA-N	CC(C)CCCCCCCCCCCC(O)=O	CHEBI:39250			HMDB61707;HMDB0061707	LMFA01020009		Q20179071	151014		133106	NA	NA	NA	NA
Pantetheine	C11H22N2O4S	InChI=1S/C11H22N2O4S/c1-11(2,7-14)9(16)10(17)13-4-3-8(15)12-5-6-18/h9,14,16,18H,3-7H2,1-2H3,(H,12,15)(H,13,17)/t9-/m0/s1	ZNXZGRMVNNHPCA-VIFPVBQESA-N	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)NCCS	CHEBI:16753	C00831		HMDB03426			Q192437	439322		388453	NA	NA	NA	NA
12-HETE	C20H32O3	InChI=1S/C20H32O3/c1-2-3-4-5-10-13-16-19(21)17-14-11-8-6-7-9-12-15-18-20(22)23/h7-11,13-14,17,19,21H,2-6,12,15-16,18H2,1H3,(H,22,23)	ZNHVWPKMFKADKW-UHFFFAOYSA-N	[H]C(CCCC(O)=O)=CCC([H])=CC([H])=CC(O)CC([H])=CCCCCC	CHEBI:19138			HMDB06111			Q27109114	1413		1370	NA	NA	NA	NA
ebho#38	C29H57NO7	InChI=1S/C29H57NO7/c1-24-26(33)23-27(34)29(37-24)36-21-17-15-13-11-9-7-5-3-2-4-6-8-10-12-14-16-18-25(32)22-28(35)30-19-20-31/h24-27,29,31-34H,2-23H2,1H3,(H,30,35)/t24-,25+,26+,27+,29+/m0/s1	ZMJPZFDAWHUWEZ-YVESUCRWSA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)NCCO)[C@H](O)C[C@H]1O											NA	NA	NA	NA
2-Dehydrogluconic acid-6-Phosphate	C6H11O10P	InChI=1S/C6H11O10P/c7-2(1-16-17(13,14)15)3(8)4(9)5(10)6(11)12/h2-4,7-9H,1H2,(H,11,12)(H2,13,14,15)/t2-,3-,4+/m1/s1	ZKUSPPOKDDRMIU-JJYYJPOSSA-N	NA	CHEBI:2229	C01218					Q27105587	6602434		5034784	NA	NA	NA	NA
Prunasin	C14H17NO6	InChI=1S/C14H17NO6/c15-6-9(8-4-2-1-3-5-8)20-14-13(19)12(18)11(17)10(7-16)21-14/h1-5,9-14,16-19H,7H2/t9?,10-,11-,12+,13-,14-/m1/s1	ZKSZEJFBGODIJW-MXNNCRBYSA-N	OC[C@H]1O[C@@H](OC(C#N)c2ccccc2)[C@H](O)[C@@H](O)[C@@H]1O	CHEBI:25150			HMDB0035022;HMDB35022			Q27893921	120639		107701	NA	NA	NA	NA
Prolyl-Leucine	C11H20N2O3	InChI=1S/C11H20N2O3/c1-7(2)6-9(11(15)16)13-10(14)8-4-3-5-12-8/h7-9,12H,3-6H2,1-2H3,(H,13,14)(H,15,16)/t8-,9-/m0/s1	ZKQOUHVVXABNDG-IUCAKERBSA-N	CC(C)C[C@H](NC(=O)[C@@H]1CCCN1)C(O)=O	CHEBI:74791						Q27144902	444109		392116	NA	NA	NA	NA
ebho#42	C31H61NO7	InChI=1S/C31H61NO7/c1-26-28(35)25-29(36)31(39-26)38-23-19-17-15-13-11-9-7-5-3-2-4-6-8-10-12-14-16-18-20-27(34)24-30(37)32-21-22-33/h26-29,31,33-36H,2-25H2,1H3,(H,32,37)/t26-,27+,28+,29+,31+/m0/s1	ZKOYTTSTZCSPFD-MYFOLEFESA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCCCCCCCCCCC[C@@H](O)CC(=O)NCCO)[C@H](O)C[C@H]1O											NA	NA	NA	NA
ATP	C10H16N5O13P3	InChI=1S/C10H16N5O13P3/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(17)6(16)4(26-10)1-25-30(21,22)28-31(23,24)27-29(18,19)20/h2-4,6-7,10,16-17H,1H2,(H,21,22)(H,23,24)(H2,11,12,13)(H2,18,19,20)/t4-,6-,7-,10-/m1/s1	ZKHQWZAMYRWXGA-KQYNXXCUSA-N	Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O	CHEBI:15422	C00002		HMDB00538;HMDB0000538				5957		5742	NA	NA	NA	NA
Ethylphosphoric acid	C2H7O4P	InChI=1S/C2H7O4P/c1-2-6-7(3,4)5/h2H2,1H3,(H2,3,4,5)	ZJXZSIYSNXKHEA-UHFFFAOYSA-N	CCOP(O)(O)=O	CHEBI:42383			HMDB0012228;HMDB12228			Q23994379	74190		66799	NA	NA	NA	NA
S-adenosyl-L-homocysteine	C14H20N6O5S	InChI=1S/C14H20N6O5S/c15-6(14(23)24)1-2-26-3-7-9(21)10(22)13(25-7)20-5-19-8-11(16)17-4-18-12(8)20/h4-7,9-10,13,21-22H,1-3,15H2,(H,23,24)(H2,16,17,18)/t6-,7+,9+,10+,13+/m0/s1	ZJUKTBDSGOFHSH-WFMPWKQPSA-N	N[C@@H](CCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1cnc2c(N)ncnc12)C(O)	CHEBI:16680;CHEBI:57856	C00021		HMDB00939;HMDB0000939			Q307434	439155		388301	NA	NA	NA	NA
Methylmalonic acid	C4H6O4	InChI=1S/C4H6O4/c1-2(3(5)6)4(7)8/h2H,1H3,(H,5,6)(H,7,8)	ZIYVHBGGAOATLY-UHFFFAOYSA-N	CC(C(O)=O)C(O)=O	CHEBI:30860	C02170		HMDB0000202;HMDB00202	LMFA01170118		Q239598	487		473	NA	NA	NA	NA
4a-Carbinolamine tetrahydrobiopterin	C9H13N5O3	InChI=1S/C9H13N5O3/c1-3(15)6(16)4-2-11-7-5(12-4)8(17)14-9(10)13-7/h3-4,6,15-16H,2H2,1H3,(H3,10,11,13,14,17)/t3-,4+,6-/m0/s1	ZHQJVZLJDXWFFX-RPDRRWSUSA-N	[H][C@@]1(CN=C2NC(N)=NC(=O)C2=N1)[C@@H](O)[C@H](C)O		C00268		HMDB0002215;HMDB02215				133246		117564	NA	NA	NA	NA
5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid	C11H18O4	InChI=1S/C11H18O4/c1-2-3-4-5-6-8-7-9(10(12)13)11(14)15-8/h8-9H,2-7H2,1H3,(H,12,13)	ZHNHBUOFMLNZNN-UHFFFAOYSA-N	CCCCCCC1CC(C(O)=O)C(=O)O1				HMDB30984;HMDB0030984				10375946		8551389	NA	NA	NA	NA
1-methyl-4-imidazoleacetic acid	C6H8N2O2	InChI=1S/C6H8N2O2/c1-8-3-5(7-4-8)2-6(9)10/h3-4H,2H2,1H3,(H,9,10)	ZHCKPJGJQOPTLB-UHFFFAOYSA-N	OC(=O)CC=1N=CN(C)C1	CHEBI:1606	C05828		HMDB0002820;HMDB02820			Q27105479	75810		68319	NA	NA	NA	NA
5-Aminolevulinic acid	C5H9NO3	InChI=1S/C5H9NO3/c6-3-4(7)1-2-5(8)9/h1-3,6H2,(H,8,9)	ZGXJTSGNIOSYLO-UHFFFAOYSA-N	NCC(=O)CCC(O)=O	CHEBI:17549;CHEBI:356416	C00430		HMDB0001149;HMDB01149	LMFA01100055		Q238474	137		134	NA	NA	NA	NA
theophylline	C7H8N4O2	InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)	ZFXYFBGIUFBOJW-UHFFFAOYSA-N	Cn1c2nc[nH]c2c(=O)n(C)c1=O	CHEBI:28177	C07130		HMDB01889;HMDB0001889			Q407308	2153		2068	NA	NA	NA	NA
2-Furanmethanethiol	C5H6OS	InChI=1S/C5H6OS/c7-4-5-2-1-3-6-5/h1-3,7H,4H2	ZFFTZDQKIXPDAF-UHFFFAOYSA-N	SCC1=CC=CO1				HMDB0032915;HMDB32915			Q5509474	7363		7085	NA	NA	NA	NA
11-Deoxycorticosterone	C21H30O3	InChI=1S/C21H30O3/c1-20-9-7-14(23)11-13(20)3-4-15-16-5-6-18(19(24)12-22)21(16,2)10-8-17(15)20/h11,15-18,22H,3-10,12H2,1-2H3/t15-,16-,17-,18+,20-,21-/m0/s1	ZESRJSPZRDMNHY-YFWFAHHUSA-N	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)CO	CHEBI:16973	C03205		HMDB0000016;HMDB00016	LMST02030087		Q948846	6166		5932	NA	NA	NA	NA
L-Glutamine	C5H10N2O3	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m0/s1	ZDXPYRJPNDTMRX-VKHMYHEASA-N	N[C@@H](CCC(N)=O)C(O)=O	CHEBI:18050;CHEBI:58359	C00064		HMDB0000641;HMDB00641			Q181619	5961		5746	NA	NA	NA	NA
Glutamine	C5H10N2O3	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)	ZDXPYRJPNDTMRX-UHFFFAOYSA-N	NC(CCC(N)=O)C(O)=O	CHEBI:28300						Q27103623	738		718	NA	NA	NA	NA
D-glutamine	C5H10N2O3	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)/t3-/m1/s1	ZDXPYRJPNDTMRX-GSVOUGTGSA-N	O=C(O)[C@H](N)CCC(=O)N	CHEBI:17061;CHEBI:58000;CHEBI:48097	C00819		HMDB0003423;HMDB03423			Q27102193	145815		128633	NA	NA	NA	NA
Guanosine 3'-monophosphate	C10H14N5O8P	InChI=1S/C10H14N5O8P/c11-10-13-7-4(8(18)14-10)12-2-15(7)9-5(17)6(3(1-16)22-9)23-24(19,20)21/h2-3,5-6,9,16-17H,1H2,(H2,19,20,21)(H3,11,13,14,18)/t3-,5-,6-,9-/m1/s1	ZDPUTNZENXVHJC-UUOKFMHZSA-N	Nc1nc2n(cnc2c(=O)[nH]1)[C@@H]1O[C@H](CO)[C@@H](OP(O)(O)=O)[C@H]1O	CHEBI:28072	C06193					Q27103490	8339		8036	NA	NA	NA	NA
Undecanoic acid	C11H22O2	InChI=1S/C11H22O2/c1-2-3-4-5-6-7-8-9-10-11(12)13/h2-10H2,1H3,(H,12,13)	ZDPHROOEEOARMN-UHFFFAOYSA-N	CCCCCCCCCCC(O)=O	CHEBI:32368	C17715		HMDB00947;HMDB0000947	LMFA01010011		Q425988	8180		7888	NA	NA	NA	NA
Cinitapride	C21H30N4O4	InChI=1S/C21H30N4O4/c1-2-29-20-13-18(22)19(25(27)28)12-17(20)21(26)23-16-8-10-24(11-9-16)14-15-6-4-3-5-7-15/h3-4,12-13,15-16H,2,5-11,14,22H2,1H3,(H,23,26)	ZDLBNXXKDMLZMF-UHFFFAOYSA-N	C(NC1CCN(CC1)CC2CCC=CC2)(=O)C3=C(OCC)C=C(C(=C3)[N+]([O-])=O)N	CHEBI:135642			HMDB0015698;HMDB15698			Q5121012	68867		62099	NA	NA	NA	NA
(25S)-delta1,7-DA	C27H40O3	InChI=1S/C27H40O3/c1-17(6-5-7-18(2)25(29)30)22-10-11-23-21-9-8-19-16-20(28)12-14-26(19,3)24(21)13-15-27(22,23)4/h9,12,14,17-19,22-24H,5-8,10-11,13,15-16H2,1-4H3,(H,29,30)/t17-,18+,19+,22-,23+,24+,26+,27-/m1/s1	ZDKITBVZRSMXSV-OBRBSRNPSA-N	C[C@H](CCC[C@H](C)C(O)=O)[C@H]1CC[C@H]2C3=CC[C@H]4CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C	CHEBI:83137						Q27156663	57521647		34448697	NA	NA	NA	NA
L-saccharopine	C11H20N2O6	InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1	ZDGJAHTZVHVLOT-YUMQZZPRSA-N	N[C@@H](CCCCN[C@@H](CCC(O)=O)C(O)=O)C(O)=O	CHEBI:16927	C00449		HMDB0000279;HMDB00279			Q3132238	160556		141086	NA	NA	NA	NA
Panose	C18H32O16	InChI=1S/C18H32O16/c19-1-5(22)9(24)16(6(23)2-20)34-18-15(30)13(28)11(26)8(33-18)4-31-17-14(29)12(27)10(25)7(3-21)32-17/h1,5-18,20-30H,2-4H2/t5-,6+,7+,8+,9+,10+,11+,12-,13-,14+,15+,16+,17-,18+/m0/s1	ZCLAHGAZPPEVDX-MQHGYYCBSA-N	[H][C@@](O)(CO)[C@@]([H])(O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@]([H])(O)[C@@]([H])(O)C=O	CHEBI:7912	C00713		HMDB29937			Q3362418	94448		85233	NA	NA	NA	NA
Diethanolamine	C4H11NO2	InChI=1S/C4H11NO2/c6-3-1-5-2-4-7/h5-7H,1-4H2	ZBCBWPMODOFKDW-UHFFFAOYSA-N	OCCNCCO	CHEBI:28123	C06772		HMDB04437;HMDB0004437			Q418437	8113		13835604	NA	NA	NA	NA
5-Methylcytidine	C10H15N3O5	InChI=1S/C10H15N3O5/c1-4-2-13(10(17)12-8(4)11)9-7(16)6(15)5(3-14)18-9/h2,5-7,9,14-16H,3H2,1H3,(H2,11,12,17)/t5-,6-,7-,9-/m1/s1	ZAYHVCMSTBRABG-JXOAFFINSA-N	Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)nc1N	CHEBI:20607			HMDB0000982;HMDB00982			Q238546	92918		83877	NA	NA	NA	NA
D-xylulose	C5H10O5	InChI=1S/C5H10O5/c6-1-3(8)5(10)4(9)2-7/h3,5-8,10H,1-2H2/t3-,5+/m1/s1	ZAQJHHRNXZUBTE-WUJLRWPWSA-N	C(O)C(=O)[C@@H](O)[C@H](O)CO	CHEBI:17140	C00310		HMDB0001644;HMDB01644			Q28529722	5289590		4451524	NA	NA	NA	NA
Arachidonic acid	C20H32O2	InChI=1S/C20H32O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20(21)22/h6-7,9-10,12-13,15-16H,2-5,8,11,14,17-19H2,1H3,(H,21,22)/b7-6-,10-9-,13-12-,16-15-	YZXBAPSDXZZRGB-DOFZRALJSA-N	CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O	CHEBI:15843	C00219		HMDB01043;HMDB60102;HMDB0060102;HMDB0001043	LMFA01030001		Q407699	444899		392692	NA	NA	NA	NA
Asp-Phe	C13H16N2O5	InChI=1S/C13H16N2O5/c14-9(7-11(16)17)12(18)15-10(13(19)20)6-8-4-2-1-3-5-8/h1-5,9-10H,6-7,14H2,(H,15,18)(H,16,17)(H,19,20)/t9-,10-/m0/s1	YZQCXOFQZKCETR-UWVGGRQHSA-N	N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(O)=O	CHEBI:73830			HMDB00706;HMDB0000706			Q27144148	93078		84028	NA	NA	NA	NA
Fagomine	C6H13NO3	InChI=1S/C6H13NO3/c8-3-4-6(10)5(9)1-2-7-4/h4-10H,1-3H2/t4-,5-,6-/m1/s1	YZNNBIPIQWYLDM-HSUXUTPPSA-N	OC[C@H]1NCC[C@@H](O)[C@@H]1O	CHEBI:4969	C10144		HMDB33453;HMDB0033453			Q21086897	72259		65215	NA	NA	NA	NA
12-Methyltridecanoic acid	C14H27O2	InChI=1S/C14H28O2/c1-13(2)11-9-7-5-3-4-6-8-10-12-14(15)16/h13H,3-12H2,1-2H3,(H,15,16)	YYVJAABUJYRQJO-UHFFFAOYSA-N	CC(C)CCCCCCCCCCC([O-])=O	CHEBI:43722			HMDB31072;HMDB0031072	LMFA01020007		Q27104512	520298		453842	NA	NA	NA	NA
LysoPC(20:1(11Z))	C28H56NO7P	InChI=1S/C28H56NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-28(31)34-25-27(30)26-36-37(32,33)35-24-23-29(2,3)4/h12-13,27,30H,5-11,14-26H2,1-4H3/b13-12-/t27-/m1/s1	YYSFWGQAKJTHRE-MEOKJUQFSA-N	C(C[N+](C)(C)C)OP(=O)([O-])OC[C@H](O)COC(CCCCCCCCC/C=C\CCCCCCCC)=O	CHEBI:88685	C04230		HMDB10391;HMDB0010391	LMGP01050131		Q27160570	52924051		24766530	NA	NA	NA	NA
